40.126717582635585,-63.612855750161536,-27.828867709506497;31.097561719919973,4.528353661238625,-10.881733036826269;-6.791168207752508,6.977063096654915,-44.95493348461727;6.029485021649508,-5.52586877705706,-45.641902577277975;3.993166783208805,3.6499899943289975,-14.481620913889337;-2.941585282271461,0.8244191925210075,-9.569366382455016;-1.7930313859832059,2.980966742518114,-4.389296043407114;-0.25392822942642906,11.024209136411244,-60.583234973849606;-1.402001348375599,0.6540240417695002,-107.26535868339785;-9.534015553955694,2.4287197281725668,-54.74583792647773;-4.907586137089667,14.363969127644474,-70.42095923898525;-5.049497357975966,2.0233382160375966,-108.29733750923214;-4.1672605326920475,-1.4133078709272948,-56.30825073346443;-23.309600830078125,17.705230712890625,-5.847499847412109;7.990951618711628,-0.9916399855945905,-69.43270785291485;-6.933254086896916,8.093774613001688,-104.08816119689665;-1.8743980014096113,-4.758078992570163,-48.31927486157551;
39.64969394758884,-63.295800390913904,-26.213435817443685;30.956840532478978,3.045480110995551,-11.646100865324188;-6.703916122661818,6.886399884438919,-46.77903853121427;5.929147081635708,-5.419359588248546,-47.37253501744924;4.066425217798593,4.939536443429946,-14.646201953455762;-2.9410900350994886,0.824335578690946,-9.819834031755931;-1.8032363233146294,2.9817126872693924,-3.904265879518448;-0.23159905831452027,11.464055215743134,-61.34573121586865;-1.402584222905722,0.6521444369162509,-106.31690498417754;-9.505628679475715,2.3887304363018553,-54.23923424590217;-4.889604435496689,14.55781228602261,-71.9610697341047;-5.047962841075993,2.0277468460541015,-108.49964372976758;-4.074761259081815,-1.5467721789370859,-54.174231416862355;-23.309600830078125,17.705230712890625,-5.847499847412109;7.958631503431243,-0.6524880346160042,-71.68375839756825;-6.923885665268415,8.130316907428355,-104.9229640569;-1.8039975766498522,-4.834203861824647,-46.05287098687414;
39.507874588948134,-63.20620555267678,-25.74036128196274;31.063215293200923,4.148743496033036,-11.077722565947141;-6.673070302902906,6.852844304436455,-47.43985377409409;5.879835922336269,-5.364678231423977,-48.24384091411742;4.173077958221955,5.8366959676909875,-16.622304791722396;-2.9390501451558215,0.8239589917989668,-10.856700137510131;-1.8044738431226972,2.981797340222148,-3.8444253005991555;-0.23303476025741404,11.376476996007106,-62.27425078515541;-1.4022356313977147,0.6532524278491694,-106.87348426259787;-9.566050872103999,2.4755094947742053,-55.32907088450146;-4.905542245373892,14.307658642426864,-72.15111685428363;-5.0477771076687965,2.0283234652155144,-108.52818852189466;-4.080832731897241,-1.5383428546920614,-54.31094248080442;-23.309600830078125,17.705230712890625,-5.847499847412109;7.959529582020606,-0.6649940999102966,-71.61177801112956;-6.915297455228478,8.162090004192388,-105.65199693458048;-1.772693147012012,-4.866154071194163,-45.07552310528471;
39.53324970037678,-63.222002167210604,-25.82462245040862;30.991048783704045,3.389890569101877,-11.468859421747204;-6.682197165793039,6.863090685097143,-47.240818712984435;5.8902010228857336,-5.376484270873132,-48.057942828481686;4.1446393356939675,5.556934773398725,-16.159309614176404;-2.9365062584034614,0.823434926604224,-12.154493344908218;-1.796695638758488,2.9812451990662705,-4.213771877008952;-0.2543755656948449,10.853721814152948,-63.244634357204916;-1.4019149584350943,0.6542850704835308,-107.39872054813979;-9.603328867643974,2.53032938886447,-56.013524307475954;-4.927201387048529,13.945835602616437,-72.8280707518058;-5.047794786744586,2.028580746727186,-108.54726989193138;-4.119828726786752,-1.4832952183184815,-55.19796009437424;-23.309600830078125,17.705230712890625,-5.847499847412109;7.938781254708864,-1.138552611599705,-72.44392448458768;-6.912588303679983,8.171976620323473,-105.88066669941372;-1.7709800630630896,-4.867763021805269,-45.02290777169314;
39.39834687151081,-63.138246525235594,-25.376887728574914;31.029247677929174,3.7858481663983783,-11.264858291939069;-6.599254688326253,6.769678478683577,-49.051503522237276;5.893940606899671,-5.380478720479766,-47.99304913268739;4.194845675846151,5.645074848828754,-17.664529290056997;-2.9368991514420424,0.8235236070352416,-11.947453701399724;-1.8082491644841177,2.982045054116017,-3.666578687684165;-0.2598354676001156,10.653178519931945,-64.68325260022438;-1.4021780302374907,0.6534479126288356,-106.96939508939285;-9.60163919465044,2.528468897199377,-55.98585675276359;-4.951670865139875,13.538067285616494,-73.50251812546264;-5.048605085317451,2.02567547841348,-108.40054110215594;-4.1138171101147325,-1.4915803754254817,-55.062565501112694;-23.309600830078125,17.705230712890625,-5.847499847412109;7.942621417636987,-1.4871646512669696,-71.82273139878686;-6.908121927729175,8.187008380692804,-106.22489961687407;-1.7601915651500375,-4.8786424224196026,-44.688682791943755;
39.113144576313886,-62.96715345683505,-24.43932073069081;30.945095399416775,2.92881655758618,-11.706094641111378;-6.579149768186865,6.746178613842184,-49.499481735357634;5.847852941008755,-5.328254095387371,-48.816832222546935;4.1884626141661245,5.131823184813641,-18.33116682102315;-2.9370000001248884,0.8235491223293147,-11.88585395742848;-1.813850845923431,2.9823915437744466,-3.4005676543121837;-0.26521188416731717,10.547312242647395,-64.48559073937687;-1.4025608139425136,0.652163490476949,-106.32518811006767;-9.611295014766313,2.5430932944982714,-56.166455032590974;-4.941752238289297,13.696308210643055,-73.39313532140616;-5.048168747653564,2.0269869526015913,-108.46188904991958;-4.106929683782447,-1.5013407787670563,-54.90545158700802;-23.309600830078125,17.705230712890625,-5.847499847412109;7.926198299719258,-1.176135489582657,-73.25562772338563;-6.907586853157296,8.188897808447622,-106.26823996560124;-1.7394200464319958,-4.898897156486604,-44.0542983484374;
39.20383169339101,-63.021066093487974,-24.736539697647373;30.899995477500166,2.493513857914774,-11.929796216396108;-6.599814736100281,6.770587967218454,-49.037158760457835;5.867501036161324,-5.35116214123056,-48.46117824816156;4.202204136433721,4.681368309726738,-19.569776864062028;-2.936798726745305,0.8235065826757222,-11.985048907342659;-1.8143593895302947,2.982416569194821,-3.3769011148348653;-0.27463711178770506,10.375746937926124,-63.8606558556829;-1.402712441925776,0.6518158944277069,-106.16650401345896;-9.618029328152861,2.5519200349835653,-56.284233429575806;-4.944698293475246,13.662801315212164,-73.1166452053962;-5.047841768973582,2.0288368024790775,-108.56824209927716;-4.109543592668574,-1.4985957725276844,-54.95756926211279;-23.309600830078125,17.705230712890625,-5.847499847412109;7.929251180396441,-1.3568661658323475,-72.80538074346445;-6.90983228518577,8.18266342328242,-106.12911210629917;-1.726964210974616,-4.91079908315219,-43.677190074128745;
39.36698178625649,-63.11876381477118,-25.27285886154815;30.76317955302427,1.2495009973955211,-12.567409378017025;-6.636875175544297,6.812627944178596,-48.223632033215935;5.88532053828439,-5.370659841857334,-48.147099142469564;4.171252138180571,3.0377302645459077,-21.470064670283506;-2.9334337094658918,0.822737555693817,-13.699236277410392;-1.8089014725886767,2.9820880180376204,-3.634186293291023;-0.2638682903919659,10.649768264260489,-63.20682712077931;-1.4028245379460962,0.6512653797210713,-105.87208605106063;-9.592642803472106,2.515445823188198,-55.82183163948275;-4.927781194937211,13.955962556090347,-72.42864915752043;-5.047433529420601,2.028914770215504,-108.54709308522554;-4.1229525704092636,-1.478025954521529,-55.27611923422614;-23.309600830078125,17.705230712890625,-5.847499847412109;7.959571727726264,-0.8123553558193612,-71.48180478611093;-6.903902680577153,8.200962395969398,-106.54500452746422;-1.7570346657856977,-4.8817519169347,-44.5919948452163;
30.844112287470004,-60.72681277544621,-0.6299302949165408;30.928598570612973,2.769091091300573,-11.788193669845446;-8.772693766306086,8.054447494492242,-11.686954648638995;8.801511327695241,-6.9395846249455175,-8.040949530076361;3.7461536406427927,-3.658271857283356,-20.16455282643675;-2.9356910399878196,0.8232613572374853,-12.556365313040217;-1.8142947327704055,2.982415060172457,-3.379239359790631;-0.6423739849000476,7.703243461666418,-7.6316289293202715;-1.3081684942639538,0.5010734585933166,-9.676837684873462;-5.66429043757854,0.10462246830259447,-6.835600530469847;-5.336248741534012,14.98443838338273,-2.343875321702754;-4.078048159954863,0.3660631772452312,-10.846108323922394;-1.1528194095740112,-3.3136294805579447,-8.134674736507932;-23.309600830078125,17.705230712890625,-5.847499847412109;11.367838032946162,11.92593050190235,19.247146360687566;-5.6787556728656945,5.197638506790824,-28.880392540401033;-0.7945272251038782,-5.480156366572766,-19.6000270296512;
30.603325312557246,-60.72395483377321,0.007170227589767819;31.09999286457367,4.556642557741231,-10.867084921093259;-8.89627358695036,8.078550429011463,-9.848536860631437;9.827930748002066,-6.974795210976076,4.242336039291132;3.841039008344261,1.680525047882106,-13.035427633230256;-2.940988420541074,0.824315585188753,-9.872576014070475;-1.854345947166427,2.984112365321103,-1.4843990818490767;-0.5821865936505164,7.749306364081692,-18.50303499082719;-1.298132979657312,0.49974971557972653,-4.795758035594687;-5.500445886566509,0.08593814156028667,-5.140376714920507;-5.2369450741531995,15.213685399355985,-12.038098552875283;-4.044911675724158,0.35902789162984683,-9.319658195377059;-1.2043909873471321,-3.3070724431207292,-8.815510619059964;-23.309600830078125,17.705230712890625,-5.847499847412109;10.692682825938766,14.245464141242461,6.420480540622435;-5.328410774509888,5.034597221574922,-20.288364141739294;-0.20154717684321533,-5.620990731285815,-6.239719096185048;
30.834369031321827,-60.725836176257594,-0.6034918939255505;31.21045296981133,5.879116219456309,-10.18287111644568;-8.954553336279071,8.088275802351088,-8.985628143225014;10.24553818229022,-6.924260991327117,9.273712101448808;3.8248130461811236,1.5673207797587478,-12.713434467674027;-2.9409880289488894,0.8243112201616958,-9.889207917482125;-1.8741421102862637,2.984469060999051,-0.5478319133028009;-0.5783713046349783,7.841020397412022,-18.438210174078826;-1.295613058255665,0.4995681583482658,-3.615236009025878;-5.378449526853334,0.07642176876575935,-3.884157911870332;-5.202884074776646,15.670626922075257,-12.428150917732133;-4.0066049099523955,0.35325859003104054,-7.5836610933636734;-1.1084305182866543,-3.320779693205357,-7.545258439104316;-23.309600830078125,17.705230712890625,-5.847499847412109;10.594892888458688,12.251299893846333,2.9418194208284945;-5.07977126917063,4.956552125771315,-14.50130241333207;-0.06720795436488292,-5.632077945584031,-3.2942350734800385;
31.0562444035591,-60.72996665361713,-1.190910876968168;31.267848936433563,6.636617760539581,-9.790066923459488;-8.956523071912308,8.088578146894525,-8.956843825790376;10.546289960660916,-6.864170852628738,12.944964494364214;3.771404181735293,2.291427205417047,-9.69236986109323;-2.938387869672245,0.8238344035905757,-11.180756787382876;-1.8724604567058611,2.9844548328182983,-0.6261028710545133;-0.5488362602513308,8.620799663698183,-17.335051885584157;-1.2956440544894854,0.4995674437755248,-3.6114672667144134;-5.389244122038158,0.0771809612699732,-3.99524118965509;-5.154068821015834,16.485549285267652,-11.632777989385843;-3.9809543073986764,0.3501040977806462,-6.425648306860637;-1.042901050870348,-3.328907279091989,-6.680595209688931;-23.309600830078125,17.705230712890625,-5.847499847412109;10.514419120543081,12.75979359831039,1.602890468847292;-4.908162102709634,4.918237277466572,-10.599605716973201;-0.0040094706716211626,-5.634978228487803,-1.9119060534806067;
31.405120792523014,-60.741291169786855,-2.1168804151602956;31.304942461861454,7.1632232704751635,-9.516552783360215;-9.059474484906053,8.103634923461357,-7.437160234796238;10.632997724144769,-6.843262061040932,14.01365883093154;3.7369316392171834,2.3038125220592875,-8.563043132694062;-2.936042671140834,0.8233388071432797,-12.377882608122817;-1.8667790147985852,2.984371475896099,-0.8954457861917717;-0.5417617712817815,8.789451835783819,-17.220413729163653;-1.2970112916589125,0.4996636157613841,-4.277704915264408;-5.398020789712932,0.07771585926713875,-4.085407908169259;-5.112076326033316,16.921239050940898,-13.000703421692556;-3.9963357393351355,0.35195050419410356,-7.120894655429041;-1.0702278792563042,-3.3257494237531664,-7.040629733993924;-23.309600830078125,17.705230712890625,-5.847499847412109;10.410997037672132,12.47238809082942,-0.7503632117608134;-4.862025918037654,4.909799183368187,-9.556513675190587;-0.006610851719425881,-5.634880054656002,-1.9691957866297685;
31.437383050407743,-60.74305845320005,-2.203210969810513;31.29087357771366,6.959650620239602,-9.622331620255139;-9.087496632031117,8.107213906421203,-7.024141265241859;10.459493028788469,-6.8837498985487615,11.880218722887705;3.738578707326334,2.0343044367317966,-9.093674056122886;-2.933599130440565,0.8227804746063446,-13.608894154173427;-1.8640286417469398,2.984330291650317,-1.026076486327085;-0.5201106204299759,9.214750800918361,-17.64935541292804;-1.2996783058357255,0.49988933946767883,-5.547319014722802;-5.427987728319004,0.07999945504799921,-4.394472429863313;-5.105245935241627,16.96278547941505,-13.46219499391514;-4.001585103912352,0.35260988757859923,-7.3582994907168455;-1.1409094232502976,-3.3163645464523075,-7.975188650991555;-23.309600830078125,17.705230712890625,-5.847499847412109;10.356449404650123,12.074643474608465,-2.151223792497305;-4.832772969598187,4.905132708962812,-8.900668331192449;-0.03627422582498552,-5.63369539195777,-2.6177929015903345;
31.66391340112795,-60.754758699728626,-2.807431743659052;31.27441937551675,6.727257397989993,-9.742979605876151;-9.116647657771153,8.110720693493649,-6.595174946261018;10.356634052911469,-6.904474866725424,10.624059560072716;3.6828535349818945,1.8230917119407632,-7.681136836079858;-2.932758825517481,0.8225723868601738,-14.041334082800375;-1.8705469645692614,2.984433588115739,-0.7155037320966215;-0.4448513640769547,10.925085268596684,-17.105628471546865;-1.3007964878664202,0.5000009460533408,-6.07995990588752;-5.460199364378892,0.08259605430596917,-4.726129279143748;-5.058623571367276,17.473594242455274,-14.720609315645149;-3.99322662659101,0.3515515109904723,-6.979781528391001;-1.1700509998045434,-3.3121948567305215,-8.360616418868076;-23.309600830078125,17.705230712890625,-5.847499847412109;10.338030614480548,11.198247932420793,-3.0764429277351297;-4.85168527252179,4.908225119312755,-9.326435144947368;-0.07382580482570633,-5.631695261339006,-3.439194735211146;
32.05318950720614,-60.78102993224906,-3.849349641155335;31.33032975069413,7.543310201814379,-9.319025516706084;-9.233900297842883,8.122684626528354,-4.872717020349185;10.239024467371298,-6.925474086087382,9.194757235199951;3.6940716170838757,1.676111878222797,-8.303773463166564;-2.93101494673914,0.8221161786547878,-14.939988691901306;-1.8794116216023702,2.984502342783075,-0.2986849350333074;-0.4272712584393118,11.224693861565962,-17.834008079128424;-1.3009451429941625,0.5000249260096103,-6.180153499100484;-5.467573683808712,0.08316714624386234,-4.8017275700184285;-5.048645450144781,17.590404149585478,-14.924321185434515;-3.9899974981490525,0.3511658413259262,-6.8328956500839695;-1.179563304581896,-3.310823000296007,-8.486567393835458;-23.309600830078125,17.705230712890625,-5.847499847412109;10.366446786720958,10.98105989964554,-2.607822427316833;-4.84858158381491,4.907605700894439,-9.255452224054295;-0.0750628646814322,-5.631679832438711,-3.466406178831022;
32.04279879965623,-60.78037423517314,-3.8216388588365504;31.382121397394968,8.377227189518422,-8.885099395988052;-9.193766246831899,8.118988156980524,-5.462108986973625;10.181169849048022,-6.934571495083041,8.493917327261151;3.657906639156077,1.2904872338301976,-7.835655268591061;-2.931278705775407,0.8221810924260622,-14.816595932654863;-1.8937789296602694,2.984496292708079,0.38223926054686785;-0.4549876256389283,10.716588366001087,-16.996025343716383;-1.300523157582567,0.4999775490588194,-5.969011494863906;-5.452769531115024,0.08195993210559704,-4.64950810914128;-5.069681636830327,17.36879139579401,-14.290228396241133;-3.9865014444899547,0.3507478814671423,-6.6755078761961215;-1.2050587241204882,-3.3068778036379425,-8.824688896377495;-23.309600830078125,17.705230712890625,-5.847499847412109;10.351407628761667,10.81663310798717,-3.0157526273629287;-4.869929667114906,4.9112321097180605,-9.73539470686083;-0.0813317101650286,-5.631274569014984,-3.6039618011228782;
31.990499036931666,-60.776564552990415,-3.681613564000287;31.352042555584404,7.882439401807058,-9.142640958429107;-9.188837932802297,8.11849317155887,-5.534276261936622;10.191196545189245,-6.933025821548869,8.615244658149805;3.660792667989276,1.13758129640911,-8.203757769491872;-2.9319300180126016,0.8223571975408912,-14.473501292596026;-1.9080196732584294,2.9843240921210783,1.0553740567006002;-0.4606771588099845,10.499264822068817,-17.80479754101261;-1.2998889919254244,0.4999120823731871,-5.664188815397921;-5.447951911457535,0.08158405029113736,-4.59979670047607;-5.054020408701646,17.477221609876967,-15.231996470829273;-3.9994561393690162,0.3523310460398643,-7.261920800496355;-1.2178577632650422,-3.3048916642523674,-8.994307366264366;-23.309600830078125,17.705230712890625,-5.847499847412109;10.322986377539424,10.768092401480194,-3.638104516836222;-4.866495336164416,4.9106994278163905,-9.659637015649082;-0.06689909470703537,-5.632099644166729,-3.2878788052548202;
32.2705812694663,-60.799665216156,-4.4341212407305335;31.41440589914775,8.949197323979117,-8.58710090037234;-9.201431362352047,8.119737129793611,-5.3488011369401995;10.20906790802513,-6.930246190564053,8.831698205777961;3.688267782139139,1.2675886919040202,-8.851386948959316;-2.933936207476833,0.8228568750790399,-13.445541353322284;-1.9195904376774664,2.9840444599234814,1.6018519766665804;-0.44729395000211847,10.745392261343827,-18.20650921319504;-1.3008177379201524,0.500010120259239,-6.113011366875938;-5.472364357054982,0.08358114661470228,-4.850913856232523;-5.037200583781759,17.744423800869573,-14.988615967270675;-4.020950503828944,0.35526852865937353,-8.2328935325705;-1.2570349602422102,-3.2985160579292128,-9.514697081560968;-23.309600830078125,17.705230712890625,-5.847499847412109;10.266121326949804,10.884368738906264,-4.763926388723618;-4.862867150283897,4.909994057094836,-9.576123648891766;-0.06083524820590425,-5.632470983809473,-3.155106363616376;
32.32034075334428,-60.80442737869464,-4.568349256221417;31.4541491087525,9.722983990626247,-8.18355264506341;-9.119095780096847,8.110989168534516,-6.559691503102965;10.191233234301361,-6.933041391284593,8.615728360115204;3.6969335640439223,1.606657678034188,-8.519786445629144;-2.935622142685026,0.8232525769665182,-12.577128684240733;-1.924223343358797,2.9839100972839723,1.8210663078781835;-0.44420484303951024,10.793982884704002,-18.37354792295301;-1.3001027113258876,0.4999337684648371,-5.762300146540724;-5.441891166276255,0.0810800188926808,-4.537370859239985;-5.039838758672949,17.725179462955076,-14.837047688453065;-4.0072123242919835,0.35335004208311016,-7.611789976390213;-1.2235478956321533,-3.303961034453372,-9.06997297312936;-23.309600830078125,17.705230712890625,-5.847499847412109;10.282787001608922,10.889539671716792,-4.411549068766398;-4.835638761812296,4.905566024554594,-8.965095068801979;-0.04816701537757195,-5.633132404209985,-2.878001467083358;
32.26637217477412,-60.79962808901189,-4.423282249741668;31.463628732243816,9.923065011672396,-8.079150951552753;-9.120271596851651,8.11115034056763,-6.541871586872599;10.222802384858955,-6.928020736946654,8.998028997583601;3.7155478463994713,1.4263545976029428,-9.441441266654273;-2.935246450321225,0.8231652024626638,-12.77723368528558;-1.928629206897364,2.9837699675467912,2.03105538165903;-0.4354067285711133,10.92481945141671,-18.907791465515636;-1.3000239146677686,0.4999257453410948,-5.732271222720648;-5.4803785932406885,0.0842966133669214,-4.934181943283676;-5.018109727230219,17.99548629006041,-15.123860326779681;-4.014018740928472,0.3542769684851649,-7.921917185432598;-1.2159196290607461,-3.3052255425185972,-8.96847414680677;-23.309600830078125,17.705230712890625,-5.847499847412109;10.268037374221617,10.967161504698838,-4.676724107429521;-4.864061004174344,4.910279301473767,-9.605051576558829;-0.05804224104860323,-5.63258503078059,-3.094243626443955;
32.4884880103284,-60.821054300729976,-5.022194856448035;31.40459167956092,8.769840814633621,-8.68053414705326;-9.063497389180334,8.104153685222403,-7.377608812151159;10.204641705246145,-6.930990012211626,8.778074419909927;3.7435671508094552,1.6446928637786125,-9.95050566144404;-2.9350833641951954,0.8231185405649616,-12.876959389591391;-1.9308104870091005,2.983678030054205,2.1336821928765346;-0.418316220322849,11.283747594006845,-19.02248092449834;-1.2997991820243469,0.49990146664180696,-5.601994112558742;-5.528181931334741,0.08863209937933858,-5.426775233674995;-4.995090876150519,18.274106179052964,-15.489495858660842;-4.022202192025706,0.3554532433892672,-8.291013361153027;-1.2281712714038964,-3.3032781611700424,-9.131476259100218;-23.309600830078125,17.705230712890625,-5.847499847412109;10.258247047007266,11.115615394600638,-4.795944104615934;-4.863995880050608,4.910201548994506,-9.602256526487992;-0.061352055255790905,-5.632414251759773,-3.1659976667127196;
32.36229023328708,-60.808401546191945,-4.68144065619483;31.403007491371483,8.742045388230771,-8.695048987051905;-9.084009142970991,8.106776547618127,-7.076116997779831;10.193158297844212,-6.932737707599208,8.639001014604151;3.752550194715589,1.6163072398047378,-10.290686083397183;-2.9351074373055797,0.823134046756061,-12.843010511934025;-1.932701130448239,2.9836079620882963,2.2229432238791986;-0.4157558377807832,11.3345614804811,-19.068857494840252;-1.2994652884984608,0.49986969551670024,-5.444793265439955;-5.514952248791947,0.08738836589689836,-5.290336759307586;-4.999760695062867,18.181222258268512,-15.722208283741221;-4.026227772340844,0.356049988290682,-8.473987499505526;-1.2005010028650234,-3.3076196607724424,-8.764014544808767;-23.309600830078125,17.705230712890625,-5.847499847412109;10.213891904601619,10.945783328019461,-5.825704055205339;-4.860679953429528,4.9096469007966705,-9.527009725290597;-0.050854244460379894,-5.63301975993577,-2.935885998934218;
32.398336947038416,-60.81222319645294,-4.779108581957285;31.417162828977574,8.99948449350562,-8.560861723278421;-9.027375992318957,8.099224261263922,-7.910530685738994;10.24599002404687,-6.924256129447733,9.279189336901776;3.7534254526007036,1.9920427588718304,-9.646107493345522;-2.9357423299597545,0.8232723242753918,-12.53607305794317;-1.94229890251873,2.9832082986497,2.6794434047015017;-0.4138076378182573,11.348198201889973,-19.318806635308746;-1.2989978532642532,0.4998233996476497,-5.219388371643319;-5.5040759969875905,0.08639524391891706,-5.178298095798517;-5.001315287165542,18.22151900650362,-15.199442104607638;-4.025110368196287,0.3558698994288264,-8.42463953518454;-1.194579989322916,-3.3085162194746953,-8.686140307881999;-23.309600830078125,17.705230712890625,-5.847499847412109;10.199210596579348,10.584025379182368,-6.337834924078436;-4.876782754635178,4.912472559669909,-9.892276657101661;-0.05963923399183324,-5.632531497728727,-3.1286235226502015;
32.12873518085556,-60.7872605885139,-4.05248623364454;31.492012432963993,10.564110278615859,-7.744366365061768;-9.040408200650074,8.101054568282036,-7.718127395166604;10.330947771334706,-6.909395644793731,10.31133979686806;3.7363582275552343,1.7812722682981095,-9.473831098439561;-2.9350115155103578,0.8231075764243194,-12.901416807953126;-1.9427229726133306,2.9831742527075256,2.6985789473865083;-0.42038700137601914,11.232831519788547,-19.080342093599555;-1.2991056125848532,0.4998390283161883,-5.2852743712870875;-5.527553914057262,0.08857476188910951,-5.420213548080248;-5.003935521197745,18.164401160274625,-15.375672516826487;-4.014517340996054,0.3543571082632876,-7.943195396064056;-1.1815656590991166,-3.3105185860506574,-8.513062398282692;-23.309600830078125,17.705230712890625,-5.847499847412109;10.247175580910556,10.042399681422435,-5.616770414314345;-4.860579276638741,4.909636515625401,-9.52576427520264;-0.06131587966594099,-5.632423624127204,-3.1652985370659934;
32.528134115544574,-60.82522792745177,-5.129491454944244;31.368361748573328,8.147236435527379,-9.00481993931167;-9.001094694923495,8.095454359972733,-8.29811593096229;10.324492895698299,-6.91053704486535,10.232826469547541;3.7484880581403717,1.9357821549299974,-9.587912146460376;-2.9346770263770057,0.823031047021784,-13.069473845231187;-1.9391295094636853,2.9833395871648922,2.526759822871597;-0.4179127587647451,11.367383139557761,-18.374137107652864;-1.3002519665428502,0.4999478006551583,-5.824537115858213;-5.560179859173969,0.09178428934040994,-5.757057631126031;-5.000104789785731,18.269407975248377,-14.940012271928403;-4.008140162462445,0.35348276958959257,-7.654534673416862;-1.1746346650149335,-3.311547468529337,-8.421521178194702;-23.309600830078125,17.705230712890625,-5.847499847412109;10.278905370529039,10.404463988184386,-4.760648607445887;-4.833985532643755,4.905297967642019,-8.927604404538222;-0.05184931226223233,-5.632975979380404,-2.9580665938140385;
32.72778471753118,-60.847952516217404,-5.6708093705756735;31.405156341314182,8.780056726415495,-8.675256367136653;-9.04586259057513,8.101783948678811,-7.637457972396501;10.33295874666875,-6.909002660623887,10.3358126810129;3.7919960907317494,2.413379287646432,-10.139282104455301;-2.9347617125810945,0.8230581025254801,-13.015792281829945;-1.9392077114516115,2.9833515942760744,2.532191391075699;-0.3883905438468113,11.982537311904185,-18.6088323564588;-1.3001036518787186,0.4999356817074123,-5.784377603444071;-5.564741072897335,0.09224918070927135,-5.804134808000832;-4.938727774368417,19.05980273863545,-15.424342334734177;-4.006520211089433,0.35324533021616544,-7.581996205408018;-1.1533778981541039,-3.3146469749868275,-8.139774079068474;-23.309600830078125,17.705230712890625,-5.847499847412109;10.24834798116605,10.448525473979402,-5.378704997201233;-4.848339309627824,4.90764756365462,-9.251420782241922;-0.062290512232685336,-5.632380819039251,-3.1859297622697227;
32.88232940174283,-60.86663209436141,-6.0904771968559785;31.395501089677154,8.60841329706059,-8.764653060251394;-8.95981308181773,8.089129769084598,-8.908109620584817;10.492568926713902,-6.87657796609299,12.285422150511735;3.792885039950896,2.98580616844899,-9.16152954870028;-2.9314155172277663,0.8222208894968996,-14.737206534093758;-1.9306065061155597,2.98368699310351,2.1235105088938013;-0.3819685008524584,12.208304442619188,-17.848761421474585;-1.3018262386598007,0.5001204036406357,-6.592152030048467;-5.603296378600678,0.0963239576483721,-6.202553490847485;-4.929390416953912,19.121613850643154,-15.989143686220203;-4.003100254075108,0.3528065798807678,-7.424348646107845;-1.1833683925318974,-3.310203940950517,-8.536696683773513;-23.309600830078125,17.705230712890625,-5.847499847412109;10.24551730984594,10.537087415670548,-5.389781777606338;-4.867192801182746,4.910766915922914,-9.674899260024013;-0.08212196632904578,-5.6311950123016254,-3.6202184716143293;
32.77506611806842,-60.85327808624728,-5.798750627025983;31.40302653963406,8.742305793816662,-8.694907972906744;-8.98675318152424,8.09330642266262,-8.510031438439363;10.574559444246162,-6.857606364228963,13.292824660299141;3.7399223257230068,2.7535940237297054,-7.867386138853078;-2.9311025053577158,0.8221316894511351,-14.909702947080348;-1.9346117146940118,2.9835270825236884,2.313574359258965;-0.39958125518445986,11.918236013120886,-17.039630936390598;-1.3011470111568757,0.5000450927164994,-6.264447570825169;-5.581609751429118,0.09399615786639526,-5.978121561165416;-4.955530136247542,18.766202669670474,-15.958586922141464;-3.985756341491666,0.3506729370095748,-6.6413346878347355;-1.1926764737017765,-3.3087914555675213,-8.660182581990199;-23.309600830078125,17.705230712890625,-5.847499847412109;10.273735672485543,9.836230830388548,-5.163540724404967;-4.890589083287333,4.914876862349779,-10.201674326091627;-0.0889848300699454,-5.630772541006468,-3.7708247910932045;
32.42974572998558,-60.81537425345929,-4.8639232164511;31.393325870087843,8.57069377948166,-8.78432923997758;-8.951338755450035,8.087750642312319,-9.033430171893139;10.5858726182926,-6.854853388743817,13.432233032804803;3.7296875487047205,2.5325998464872064,-7.926527814666322;-2.9285705232464414,0.8214327962465261,-16.204365783573664;-1.9311681456746004,2.9836822730770165,2.152140447593382;-0.4050397442304957,11.713117659868182,-17.79558613121279;-1.3036584775637337,0.5003471227333218,-7.4950264888225036;-5.609473097279573,0.09700427924003252,-6.266543639402407;-4.953285220124185,18.708713601925844,-16.71663828573444;-3.9917992732880467,0.3513585756343385,-6.914842791478804;-1.2340200395641796,-3.3023136193606355,-9.20875474079201;-23.309600830078125,17.705230712890625,-5.847499847412109;10.256106886720772,10.355794206421987,-5.265497458881413;-4.9225919364656265,4.920904166525276,-10.924942097579759;-0.10014555987581142,-5.629975338878869,-4.015330275184887;
